Date,Make,Style,Model,Color,Plate,State,Address,Tow Facility Phone,Inventory Number
06/27/2015,BUIC,4D,,BLU,V686589,IL,10300 S. Doty,(773) 568-8495,2767095
06/27/2015,BUIC,4D,,BLK,X427247,IL,10300 S. Doty,(773) 568-8495,2767096
06/27/2015,BUIC,4T,,WHI,V964143,IL,10300 S. Doty,(773) 568-8495,2767015
06/27/2015,CADI,4D,,WHI,N917445,IL,10300 S. Doty,(773) 568-8495,2767080
06/27/2015,CADI,4D,,GRN,F704308,IL,10300 S. Doty,(773) 568-8495,2767057
06/27/2015,CHEV,2D,,PLE,E650227,IL,10300 S. Doty,(773) 568-8495,2767091
06/27/2015,CHEV,2D,,BLK,V602264,IL,10300 S. Doty,(773) 568-8495,2767001
06/27/2015,CHEV,2T,,WHI,E518508,IL,10300 S. Doty,(773) 568-8495,2767021
06/27/2015,CHEV,4D,,SIL,Y719089,IL,10300 S. Doty,(773) 568-8495,2767023
06/27/2015,CHEV,4D,MAL,BLU,S891782,IL,10300 S. Doty,(773) 568-8495,2767075
06/27/2015,CHEV,4D,,BLU,R495139,IL,701 N. Sacramento,(773) 265-7605,6820938
06/27/2015,CHEV,LL,,COM,E421578,IL,701 N. Sacramento,(773) 265-7605,466948
06/27/2015,CHEV,LL,,BLU,S493105,IL,10300 S. Doty,(773) 568-8495,2767041
06/27/2015,CHEV,VN,,MAR,7913444,IL,10300 S. Doty,(773) 568-8495,2767006
06/27/2015,CHRY,2D,,BLU,E351404,IL,701 N. Sacramento,(773) 265-7605,6820884
06/27/2015,CHRY,LL,,BLK,S430971,IL,10300 S. Doty,(773) 568-8495,2767029
06/27/2015,CHRY,LL,,BLU,N923796,IL,10300 S. Doty,(773) 568-8495,2767034
06/27/2015,CHRY,VN,TOW,SIL,S485159,IL,10300 S. Doty,(773) 568-8495,2767110
06/27/2015,DODG,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6820885
06/27/2015,DODG,PK,,WHI,1638127B,IL,10300 S. Doty,(773) 568-8495,2766997
06/27/2015,DODG,VN,CVN,RED,S609704,IL,10300 S. Doty,(773) 568-8495,2767084
06/27/2015,DODG,VN,TK,GRN,Y753481,IL,701 N. Sacramento,(773) 265-7605,6820932
06/27/2015,DODG,VN,,WHI,L737629,IL,701 N. Sacramento,(773) 265-7605,6820881
06/27/2015,FORD,4D,VIC,YEL,R456084,IL,10300 S. Doty,(773) 568-8495,2767047
06/27/2015,FORD,LL,,BLU,V597116,IL,10300 S. Doty,(773) 568-8495,2767013
06/27/2015,FORD,LL,,MAR,,IL,10300 S. Doty,(773) 568-8495,2767022
06/27/2015,FORD,PK,,BLU,1658571B,IL,10300 S. Doty,(773) 568-8495,2767035
06/27/2015,FORD,VN,WIN,RED,E398169,IL,10300 S. Doty,(773) 568-8495,2767045
06/27/2015,FORD,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2766999
06/27/2015,HOND,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6820923
06/27/2015,HYUN,4D,,SIL,S681162,IL,10300 S. Doty,(773) 568-8495,2767073
06/27/2015,HYUN,4D,SON,WHI,V725244,IL,10300 S. Doty,(773) 568-8495,2767048
06/27/2015,HYUN,LL,,BLK,V683288,IL,10300 S. Doty,(773) 568-8495,2767065
06/27/2015,INFI,4D,,BLK,V287804,IL,701 N. Sacramento,(773) 265-7605,6820902
06/27/2015,INFI,4D,,BLK,V287804,IL,701 N. Sacramento,(773) 265-7605,6820902
06/27/2015,ISU,4T,,BLK,S978246,IL,10300 S. Doty,(773) 568-8495,2767037
06/27/2015,LEXS,4D,,BLK,954R092,IL,701 N. Sacramento,(773) 265-7605,6820880
06/27/2015,LINC,LL,,WHI,760AUW,NV,10300 S. Doty,(773) 568-8495,2767111
06/27/2015,MAZD,4D,,SIL,S125797,IL,10300 S. Doty,(773) 568-8495,2767076
06/27/2015,MAZD,4D,,GRY,E426141,IL,701 N. Sacramento,(773) 265-7605,6820908
06/27/2015,MERC,2D,COU,TAN,S288733,IL,10300 S. Doty,(773) 568-8495,2767052
06/27/2015,MERC,4D,,GRY,S384083,IL,10300 S. Doty,(773) 568-8495,2767014
06/27/2015,MERC,VN,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2767103
06/27/2015,MERZ,2D,,BLK,974R064,IL,701 N. Sacramento,(773) 265-7605,6820937
06/27/2015,NISS,4D,,TAN,S707325,IL,701 N. Sacramento,(773) 265-7605,6820892
06/27/2015,NISS,4D,,SIL,V668762,IL,10300 S. Doty,(773) 568-8495,2767094
06/27/2015,NISS,4D,ALT,GLD,V838839,IL,701 N. Sacramento,(773) 265-7605,6820895
06/27/2015,NISS,VN,,TAN,E392450,IL,10300 S. Doty,(773) 568-8495,2767025
06/27/2015,OLDS,4T,,WHI,S878890,IL,10300 S. Doty,(773) 568-8495,2767028
06/27/2015,PLYM,4D,,TAN,E351118,IL,10300 S. Doty,(773) 568-8495,2767097
06/27/2015,PONT,2D,,WHI,HK1UOU,MO,10300 S. Doty,(773) 568-8495,2767003
06/27/2015,PONT,2D,GRA,WHI,V841621,IL,10300 S. Doty,(773) 568-8495,2767086
06/27/2015,PONT,4D,GRA,SIL,S857097,IL,10300 S. Doty,(773) 568-8495,2767069
06/27/2015,PONT,4D,,BLU,V322283,IL,10300 S. Doty,(773) 568-8495,2767008
06/27/2015,PONT,4D,,WHI,E394566,IL,10300 S. Doty,(773) 568-8495,2767012
06/27/2015,PONT,4D,,BLU,V826635,IL,10300 S. Doty,(773) 568-8495,2767038
06/27/2015,PONT,4D,BON,TAN,E664827,IL,701 N. Sacramento,(773) 265-7605,6820915
06/27/2015,SATR,4T,,BLU,982R987,IL,10300 S. Doty,(773) 568-8495,2767099
06/27/2015,TOYT,VN,SNA,RED,R981864,IL,10300 S. Doty,(773) 568-8495,2767087
06/27/2015,,MC,,RED,,IL,10300 S. Doty,(773) 568-8495,2767101
06/26/2015,BMW,LL,,BLK,N860695,IL,10300 S. Doty,(773) 568-8495,2766952
06/26/2015,BUIC,4D,,BLU,S878176,IL,10300 S. Doty,(773) 568-8495,2766992
06/26/2015,CHEV,4D,IMP,TAN,S794841,IL,10300 S. Doty,(773) 568-8495,2766972
06/26/2015,CHEV,4D,IMP,SIL,V132473,IL,10300 S. Doty,(773) 568-8495,2766938
06/26/2015,CHEV,4D,,RED,170S587,IL,701 N. Sacramento,(773) 265-7605,6820856
06/26/2015,CHEV,4D,MAL,GRN,,IL,701 N. Sacramento,(773) 265-7605,6820834
06/26/2015,CHEV,4D,,BLK,S338097,IL,10300 S. Doty,(773) 568-8495,2766901
06/26/2015,CHEV,LL,TK,RED,E279275,IL,701 N. Sacramento,(773) 265-7605,6820816
06/26/2015,CHEV,LL,SUB,BLK,E239492,IL,10300 S. Doty,(773) 568-8495,2766947
06/26/2015,CHEV,VN,TK,SIL,E361997,IL,701 N. Sacramento,(773) 265-7605,6820867
06/26/2015,CHEV,VN,,BLU,E364237,IL,10300 S. Doty,(773) 568-8495,2766896
06/26/2015,CHEV,VN,TK,GRN,G465360,IL,701 N. Sacramento,(773) 265-7605,6820855
06/26/2015,CHRY,4D,,BLK,R195509,IL,10300 S. Doty,(773) 568-8495,2766979
06/26/2015,CHRY,4D,,RED,9865611,IL,10300 S. Doty,(773) 568-8495,2766908
06/26/2015,CHRY,4D,,TAN,S193947,IL,10300 S. Doty,(773) 568-8495,2766946
06/26/2015,CHRY,LL,,BLK,E451888,IL,701 N. Sacramento,(773) 265-7605,6820852
06/26/2015,DODG,4D,,WHI,H175470,IL,10300 S. Doty,(773) 568-8495,2766958
06/26/2015,DODG,VN,,GRY,A158964,IL,10300 S. Doty,(773) 568-8495,2766898
06/26/2015,DODG,VN,,RED,E351508,IL,10300 S. Doty,(773) 568-8495,2766987
06/26/2015,DODG,VN,,BLU,E379452,IL,10300 S. Doty,(773) 568-8495,2766906
06/26/2015,FORD,4D,,TAN,S496221,IL,701 N. Sacramento,(773) 265-7605,6820820
06/26/2015,FORD,4D,,BLK,928R113,IL,10300 S. Doty,(773) 568-8495,2766915
06/26/2015,FORD,4D,TAU,RED,R426465,IL,701 N. Sacramento,(773) 265-7605,2766899
06/26/2015,FORD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2766983
06/26/2015,FORD,4D,,BLK,V827330,IL,10300 S. Doty,(773) 568-8495,2766889
06/26/2015,FORD,4D,FOC,RED,,IL,10300 S. Doty,(773) 785-9752,1715326
06/26/2015,FORD,LL,,BLK,P112877,IL,10300 S. Doty,(773) 568-8495,2766918
06/26/2015,FORD,LL,EXP,MAR,R454916,IL,10300 S. Doty,(773) 568-8495,2766977
06/26/2015,FORD,PK,,GRN,85838FF,IL,701 N. Sacramento,(773) 265-1846,1533521
06/26/2015,GMC,VN,,BLK,E539112,IL,701 N. Sacramento,(773) 265-7605,6820817
06/26/2015,GMC,VN,,MAR,V769762,IL,701 N. Sacramento,(773) 265-7605,6820813
06/26/2015,HOND,2D,,BLK,E282456,IL,701 N. Sacramento,(773) 265-7605,6820825
06/26/2015,HOND,2T,,BLU,N642838,IL,10300 S. Doty,(773) 568-8495,2766917
06/26/2015,HYUN,4D,,SIL,927R964,IL,10300 S. Doty,(773) 568-8495,2766902
06/26/2015,HYUN,4D,,SIL,V356266,IL,400 E. Lower Wacker,(312) 744-7550,929258
06/26/2015,HYUN,4T,,GRY,DAU1338,MI,10300 S. Doty,(773) 568-8495,2766928
06/26/2015,ISU,LL,TK,WHI,S364139,IL,10300 S. Doty,(773) 568-8495,2766914
06/26/2015,JAGU,4D,,WHI,V577003,IL,10300 S. Doty,(773) 568-8495,2766891
06/26/2015,JEEP,LL,,BLK,V707721,IL,10300 S. Doty,(773) 568-8495,2766981
06/26/2015,KIA,LL,,RED,R800649,IL,10300 S. Doty,(773) 568-8495,2766929
06/26/2015,MERZ,4D,,BLK,E457979,IL,701 N. Sacramento,(773) 265-7605,6820812
06/26/2015,NISS,4D,,SIL,R671195,IL,701 N. Sacramento,(773) 265-7605,6820809
06/26/2015,NISS,LL,MUR,GRY,K640285,IL,10300 S. Doty,(773) 568-8495,2766937
06/26/2015,NISS,LL,,GLD,E392685,IL,10300 S. Doty,(773) 568-8495,2766932
06/26/2015,NISS,LL,MUR,BLK,L933288,IL,10300 S. Doty,(773) 568-8495,2766963
06/26/2015,PLYM,VN,,GRN,,IL,10300 S. Doty,(773) 568-8495,2766909
06/26/2015,PONT,2D,,YEL,L417893,IL,10300 S. Doty,(773) 568-8495,2766955
06/26/2015,PONT,4D,,RED,V128405,IL,10300 S. Doty,(773) 568-8495,2766988
06/26/2015,TOYT,4D,CAM,GRN,E647564,IL,10300 S. Doty,(773) 568-8495,2766941
06/26/2015,TOYT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2766911
06/26/2015,TOYT,LL,,GRY,R261664,IL,10300 S. Doty,(773) 568-8495,2766916
06/25/2015,BMW,4D,,GRY,5923997,IL,10300 S. Doty,(773) 568-8495,2766786
06/25/2015,BMW,LL,,BLK,1465861,IL,10300 S. Doty,(773) 568-8495,2766766
06/25/2015,BUIC,4D,,MAR,E279715,IL,10300 S. Doty,(773) 568-8495,2766810
06/25/2015,BUIC,4D,,TAN,V602617,IL,10300 S. Doty,(773) 568-8495,2766820
06/25/2015,CADI,4D,,WHI,E356323,IL,701 N. Sacramento,(773) 265-7605,6820760
06/25/2015,CADI,4D,,GLD,S110173,IL,10300 S. Doty,(773) 568-8495,2766886
06/25/2015,CADI,LL,,RED,S929573,IL,10300 S. Doty,(773) 568-8495,2766798
06/25/2015,CHEV,2D,,GRN,R137723,IL,10300 S. Doty,(773) 568-8495,2766854
06/25/2015,CHEV,2D,,BLU,E487318,IL,10300 S. Doty,(773) 785-9752,1715323
06/25/2015,CHEV,2D,,WHI,S448921,IL,10300 S. Doty,(773) 568-8495,2766885
06/25/2015,CHEV,4D,,BLK,E213312,IL,10300 S. Doty,(773) 568-8495,2766840
06/25/2015,CHEV,4D,,SIL,H719834,IL,10300 S. Doty,(773) 568-8495,2766868
06/25/2015,CHEV,4D,,BLU,E379585,IL,10300 S. Doty,(773) 568-8495,2766821
06/25/2015,CHEV,4D,,RED,R703318,IL,10300 S. Doty,(773) 568-8495,2766883
06/25/2015,CHEV,4D,,BLK,K806997,IL,10300 S. Doty,(773) 568-8495,2766862
06/25/2015,CHEV,4D,,BLU,P979188,IL,10300 S. Doty,(773) 568-8495,2766875
06/25/2015,CHEV,4D,,SIL,L689148,IL,10300 S. Doty,(773) 568-8495,2766842
06/25/2015,CHEV,LL,TAH,BLK,1774455,IL,10300 S. Doty,(773) 568-8495,2766771
06/25/2015,CHEV,LL,TK,BLU,X403553,IL,10300 S. Doty,(773) 568-8495,2766796
06/25/2015,CHEV,LL,,SIL,S948511,IL,10300 S. Doty,(773) 568-8495,2766833
06/25/2015,CHEV,LL,,TAN,V452739,IL,10300 S. Doty,(773) 568-8495,2766780
06/25/2015,CHEV,VN,,BLU,V517935,IL,10300 S. Doty,(773) 568-8495,2766772
06/25/2015,CHEV,VN,,BLU,S108314,IL,10300 S. Doty,(773) 568-8495,2766825
06/25/2015,CHRY,4D,,RED,V549020,IL,10300 S. Doty,(773) 568-8495,2766785
06/25/2015,CHRY,LL,,BLU,S761042,IL,10300 S. Doty,(773) 568-8495,2766812
06/25/2015,CHRY,VN,,SIL,V761409,IL,701 N. Sacramento,(773) 265-7605,6820763
06/25/2015,CHRY,VN,,MAR,X874822,IL,10300 S. Doty,(773) 568-8495,2766852
06/25/2015,DODG,LL,,LBL,1220382B,IL,Police Pound,,2766872
06/25/2015,DODG,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2766804
06/25/2015,DODG,LL,,BLU,X934996,IL,10300 S. Doty,(773) 568-8495,2766869
06/25/2015,DODG,LL,,BLU,S729316,IL,10300 S. Doty,(773) 568-8495,2766823
06/25/2015,DODG,PK,,RED,1558746,IL,10300 S. Doty,(773) 568-8495,2766835
06/25/2015,DODG,VN,,WHI,1250972,IL,10300 S. Doty,(773) 568-8495,2766800
06/25/2015,DODG,VN,,BLU,E388973,IL,10300 S. Doty,(773) 568-8495,2766809
06/25/2015,DODG,VN,TK,WHI,131S018,IL,701 N. Sacramento,(773) 265-7605,6820805
06/25/2015,DODG,VN,,RED,,IL,10300 S. Doty,(773) 568-8495,2766864
06/25/2015,DODG,VN,TK,MAR,1248486,IL,10300 S. Doty,(773) 568-8495,2766881
06/25/2015,DODG,VN,,GRN,9938B,IL,10300 S. Doty,(773) 568-8495,2766811
06/25/2015,FORD,4D,,BLK,E765175,IL,10300 S. Doty,(773) 568-8495,2766795
06/25/2015,FORD,4D,,WHI,E146984,IL,10300 S. Doty,(773) 568-8495,2766797
06/25/2015,FORD,4D,,RED,V602815,IL,10300 S. Doty,(773) 568-8495,2766858
06/25/2015,FORD,LL,TK,SIL,V807356,IL,10300 S. Doty,(773) 568-8495,2766775
06/25/2015,FORD,LL,,GRN,8028810,IL,10300 S. Doty,(773) 568-8495,2766789
06/25/2015,GMC,LL,TK,SIL,V554326,IL,10300 S. Doty,(773) 568-8495,2766895
06/25/2015,GMC,LL,,BLK,R140283,IL,10300 S. Doty,(773) 568-8495,2766806
06/25/2015,HOND,4D,,TAN,V238566,IL,10300 S. Doty,(773) 568-8495,2766832
06/25/2015,HOND,VN,,TAN,E329417,IL,10300 S. Doty,(773) 568-8495,2766830
06/25/2015,HYUN,4D,,BLK,58629FF,IL,10300 S. Doty,(773) 568-8495,2766834
06/25/2015,HYUN,LL,,SIL,GIGIB1,IL,10300 S. Doty,(773) 568-8495,2766819
06/25/2015,HYUN,VN,,GRY,H131537,IL,10300 S. Doty,(773) 568-8495,2766818
06/25/2015,INFI,4D,,BLU,E502462,IL,10300 S. Doty,(773) 568-8495,2766853
06/25/2015,INFI,4D,,TAN,933R007,IL,10300 S. Doty,(773) 568-8495,2766794
06/25/2015,ISU,LL,,BLU,926R610,IL,10300 S. Doty,(773) 785-9752,1715321
06/25/2015,KIA,VN,,WHI,E146700,IL,10300 S. Doty,(773) 568-8495,2766857
06/25/2015,LEXS,2D,,TAN,L725488,IL,10300 S. Doty,(773) 568-8495,2766824
06/25/2015,MAZD,4D,,SIL,310YTO,WA,10300 S. Doty,(773) 568-8495,2766846
06/25/2015,MITS,4D,,BLK,Y725845,IL,10300 S. Doty,(773) 568-8495,2766769
06/25/2015,NISS,2D,,SIL,N671834,IL,10300 S. Doty,(773) 568-8495,2766767
06/25/2015,NISS,4D,,BLK,V45563,IL,10300 S. Doty,(773) 568-8495,2766873
06/25/2015,NISS,4D,,MAR,V275493,IL,10300 S. Doty,(773) 568-8495,2766799
06/25/2015,OLDS,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2766802
06/25/2015,OLDS,4D,,TAN,V594495,IL,10300 S. Doty,(773) 568-8495,2766851
06/25/2015,OLDS,VN,,BLU,K118200,IL,10300 S. Doty,(773) 568-8495,2766822
06/25/2015,PONT,4D,GRA,BLU,V595098,IL,10300 S. Doty,(773) 568-8495,2766836
06/25/2015,PONT,4D,,GRY,952R556,IL,10300 S. Doty,(773) 568-8495,2766761
06/25/2015,PONT,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6820802
06/25/2015,PONT,4D,,RED,5761091,IL,10300 S. Doty,(773) 568-8495,2766855
06/25/2015,PONT,4D,,BLK,N676149,IL,10300 S. Doty,(773) 568-8495,2766793
06/25/2015,TOYT,2D,,SIL,975XKG,WI,701 N. Sacramento,(773) 265-7605,6820770
06/25/2015,TOYT,4D,,RED,E865975,IL,701 N. Sacramento,(773) 265-7605,6820762
06/25/2015,TOYT,4D,,WHI,9827636,IL,10300 S. Doty,(773) 568-8495,2766814
06/25/2015,TOYT,4D,,BLU,R140071,IL,10300 S. Doty,(773) 568-8495,2766844
06/25/2015,TOYT,LL,,GRN,938R905,IL,10300 S. Doty,(773) 568-8495,2766762
06/25/2015,VOLK,2D,,YEL,V753015,IL,10300 S. Doty,(773) 568-8495,2766790
06/25/2015,VOLK,4D,,WHI,L937972,IL,10300 S. Doty,(773) 568-8495,2766863
06/25/2015,VOLV,4D,,BLU,V949923,IL,10300 S. Doty,(773) 568-8495,2766774
06/25/2015,,MK,,RED,,,701 N. Sacramento,(773) 265-7605,6820767
06/24/2015,ACUR,2D,,RED,741R596,IL,10300 S. Doty,(773) 568-8495,2766636
06/24/2015,ACUR,2D,,BLU,S880229,IL,10300 S. Doty,(773) 568-8495,2766709
06/24/2015,AUDI,4T,,GRY,179S632,IL,10300 S. Doty,(773) 568-8495,2766757
06/24/2015,BMW,4D,,WHI,K800579,IL,10300 S. Doty,(773) 568-8495,2766756
06/24/2015,BUIC,4D,,TAN,E312318,IL,10300 S. Doty,(773) 568-8495,2766742
06/24/2015,BUIC,4D,,GRN,V609421,IL,10300 S. Doty,(773) 568-8495,2766641
06/24/2015,BUIC,4D,,MAR,N755569,IL,10300 S. Doty,(773) 568-8495,2766688
06/24/2015,BUIC,4D,,TAN,R320644,IL,10300 S. Doty,(773) 568-8495,2766662
06/24/2015,BUIC,4D,,RED,E360266,IL,701 N. Sacramento,(773) 265-7605,6820735
06/24/2015,BUIC,LL,TK,BLK,Y725645,IL,10300 S. Doty,(773) 568-8495,2766755
06/24/2015,BUIC,LL,,BLK,S881366,IL,10300 S. Doty,(773) 568-8495,2766631
06/24/2015,CADI,4D,,TAN,127S468,IL,10300 S. Doty,(773) 568-8495,2766613
06/24/2015,CADI,4D,,MAR,V158276,IL,10300 S. Doty,(773) 568-8495,2766644
06/24/2015,CHEV,4D,,SIL,A191118,IL,10300 S. Doty,(773) 568-8495,2766660
06/24/2015,CHEV,4D,,GLD,Y719339,IL,10300 S. Doty,(773) 568-8495,2766752
06/24/2015,CHEV,4D,,GRY,V448819,IL,10300 S. Doty,(773) 568-8495,2766674
06/24/2015,CHEV,4D,,SIL,R840804,IL,10300 S. Doty,(773) 568-8495,2766720
06/24/2015,CHEV,4D,,TAN,V603965,IL,10300 S. Doty,(773) 568-8495,2766671
06/24/2015,CHEV,4D,,GRY,S870983,IL,10300 S. Doty,(773) 568-8495,2766745
06/24/2015,CHEV,4D,,BLK,180125AV,IL,10300 S. Doty,(773) 568-8495,2766748
06/24/2015,CHEV,4D,,BLU,V707576,IL,701 N. Sacramento,(773) 265-7605,6820729
06/24/2015,CHEV,4D,,BLU,153R045,IL,701 N. Sacramento,(773) 265-7605,6820720
06/24/2015,CHEV,4D,,TAN,V614346,IL,10300 S. Doty,(773) 568-8495,2766715
06/24/2015,CHEV,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2766700
06/24/2015,CHEV,LL,,BLU,R448174,IL,10300 S. Doty,(773) 568-8495,2766694
06/24/2015,CHEV,LL,,BLU,R448174,IL,10300 S. Doty,(773) 568-8495,2766694
06/24/2015,CHEV,LL,,BLU,R448174,IL,10300 S. Doty,(773) 568-8495,2766694
06/24/2015,CHEV,LL,TK,BLK,E276641,IL,10300 S. Doty,(773) 568-8495,2766749
06/24/2015,CHEV,PK,,GRN,1300873,IL,10300 S. Doty,(773) 568-8495,2766684
06/24/2015,CHEV,VN,TK,GRY,Y751810,IL,701 N. Sacramento,(773) 265-7605,6820756
06/24/2015,CHEV,VN,,GRY,L641909,IL,10300 S. Doty,(773) 568-8495,2766718
06/24/2015,CHRY,2D,,DBL,R688132,IL,10300 S. Doty,(773) 568-8495,2766721
06/24/2015,CHRY,4D,,SIL,V736207,IL,10300 S. Doty,(773) 568-8495,2766732
06/24/2015,CHRY,4D,,WHI,N578561,IL,10300 S. Doty,(773) 568-8495,2766733
06/24/2015,CHRY,LL,,GRN,E560833,IL,10300 S. Doty,(773) 568-8495,2766692
06/24/2015,CHRY,VN,,TAN,V493549,IL,10300 S. Doty,(773) 568-8495,2766658
06/24/2015,DODG,4D,,GRN,A420410,IL,10300 S. Doty,(773) 568-8495,2766750
06/24/2015,DODG,4D,,WHI,E718837,IL,10300 S. Doty,(773) 568-8495,2766689
06/24/2015,DODG,4D,,SIL,R671294,IL,10300 S. Doty,(773) 568-8495,2766683
06/24/2015,DODG,4D,,BLK,E573595,IL,10300 S. Doty,(773) 568-8495,2766758
06/24/2015,DODG,4D,,TAN,E378677,IL,701 N. Sacramento,(773) 265-7605,6820740
06/24/2015,DODG,4D,,GRN,V190622,IL,10300 S. Doty,(773) 568-8495,2766737
06/24/2015,DODG,LL,TK,MAR,E395695,IL,10300 S. Doty,(773) 568-8495,2766730
06/24/2015,DODG,LL,TK,BLU,E647810,IL,10300 S. Doty,(773) 568-8495,2766653
06/24/2015,DODG,PK,,YEL,,IL,10300 S. Doty,(773) 568-8495,2766695
06/24/2015,DODG,VN,,SIL,V131616,IL,10300 S. Doty,(773) 568-8495,2766659
06/24/2015,DODG,VN,TK,SIL,G389014,IL,701 N. Sacramento,(773) 265-7605,6820727
06/24/2015,FORD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2766617
06/24/2015,FORD,4D,,BLK,V415626,IL,10300 S. Doty,(773) 568-8495,2766714
06/24/2015,FORD,4D,,MAR,E37826G,IL,10300 S. Doty,(773) 568-8495,2766686
06/24/2015,FORD,LL,,RED,L413410,IL,10300 S. Doty,(773) 568-8495,2766670
06/24/2015,FORD,LL,,TAN,N901224,IL,10300 S. Doty,(773) 568-8495,2766629
06/24/2015,FORD,LL,TK,BLK,E994300,IL,701 N. Sacramento,(773) 265-7605,6820728
06/24/2015,FORD,LL,,WHI,N791024,IL,10300 S. Doty,(773) 568-8495,2766734
06/24/2015,FORD,LL,,WHI,K114563,IL,10300 S. Doty,(773) 568-8495,2766634
06/24/2015,FORD,PK,TK,GRY,1350031B,IL,701 N. Sacramento,(773) 265-7605,6820747
06/24/2015,FORD,PK,,BLK,1275032,IL,10300 S. Doty,(773) 568-8495,2766696
06/24/2015,FORD,SW,,WHI,L414899,IL,10300 S. Doty,(773) 568-8495,2766704
06/24/2015,FORD,VA,,BLU,V602425,IL,10300 S. Doty,(773) 568-8495,2766645
06/24/2015,FORD,VN,,GLD,N923172,IL,10300 S. Doty,(773) 568-8495,2766736
06/24/2015,FORD,VN,,GRN,S385735,IL,10300 S. Doty,(773) 568-8495,1715319
06/24/2015,HOND,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2766616
06/24/2015,HOND,4D,,TAN,E231152,IL,10300 S. Doty,(773) 568-8495,2766643
06/24/2015,INFI,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2766746
06/24/2015,JEEP,LL,TK,TAN,9704027,IL,10300 S. Doty,(773) 568-8495,2766625
06/24/2015,KIA,LL,,SIL,H720588,IL,10300 S. Doty,(773) 568-8495,2766650
06/24/2015,LEXS,4D,,BLK,V744778,IL,10300 S. Doty,(773) 568-8495,2766649
06/24/2015,MAZD,LL,,GRN,E379838,IL,10300 S. Doty,(773) 568-8495,2766713
06/24/2015,MERC,4D,,BLU,V358244,IL,10300 S. Doty,(773) 568-8495,2766717
06/24/2015,MERC,4D,,BRO,S229579,IL,10300 S. Doty,(773) 568-8495,2766624
06/24/2015,MERC,4D,,SIL,S880290,IL,10300 S. Doty,(773) 568-8495,2766632
06/24/2015,MERZ,4D,,SIL,R137674,IL,10300 S. Doty,(773) 568-8495,2766642
06/24/2015,MERZ,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2766753
06/24/2015,NISS,LL,PTH,BLU,V774032,IL,10300 S. Doty,(773) 568-8495,2766723
06/24/2015,OLDS,2D,,GRN,X416303,IL,10300 S. Doty,(773) 568-8495,2766615
06/24/2015,OLDS,4D,,BLK,V599773,IL,10300 S. Doty,(773) 568-8495,2766702
06/24/2015,OLDS,4D,,TAN,E396053,IL,10300 S. Doty,(773) 568-8495,2766655
06/24/2015,OLDS,4D,,TAN,904R998,IL,10300 S. Doty,(773) 568-8495,466896
06/24/2015,OLDS,VN,,RED,9564056,IL,10300 S. Doty,(773) 568-8495,2766754
06/24/2015,OTTE,LL,,BLK,E607387,IL,10300 S. Doty,(773) 568-8495,2766656
06/24/2015,PONT,2D,,BLK,F410812,IL,10300 S. Doty,(773) 568-8495,2766727
06/24/2015,PONT,4D,,BLK,E699564,IL,10300 S. Doty,(773) 568-8495,2766654
06/24/2015,PONT,4D,,SIL,R977831,IL,10300 S. Doty,(773) 568-8495,2766682
06/24/2015,PONT,4D,,BLK,V606114,IL,10300 S. Doty,(773) 568-8495,2766680
06/24/2015,PONT,4D,,MAR,V600504,IL,10300 S. Doty,(773) 568-8495,2766726
06/24/2015,PONT,4D,,GRN,H261979,IL,10300 S. Doty,(773) 568-8495,2766685
06/24/2015,PONT,4D,,SIL,PPU1040,GA,10300 S. Doty,(773) 568-8495,2766664
06/24/2015,PONT,4D,,WHI,S955820,IL,10300 S. Doty,(773) 568-8495,2766698
06/24/2015,PONT,LL,TK,BLU,E152255,IL,10300 S. Doty,(773) 568-8495,2766651
06/24/2015,SATR,4D,,SIL,S897235,IL,10300 S. Doty,(773) 568-8495,2766672
06/24/2015,TOYT,4D,,TAN,2527849,IL,10300 S. Doty,(773) 568-8495,2766691
06/24/2015,VOLK,4D,,SIL,V828295,IL,10300 S. Doty,(773) 568-8495,2766728
06/23/2015,AUDI,4D,,BLU,V320115,IL,701 N. Sacramento,(773) 265-7605,6820689
06/23/2015,BMW,4D,,BLU,V329454,IL,701 N. Sacramento,(773) 265-1846,1533511
06/23/2015,BUIC,4D,,SIL,R617222,IL,10300 S. Doty,(773) 568-8495,2766611
06/23/2015,CADI,2D,,TAN,H716758,IL,10300 S. Doty,(773) 568-8495,2766570
06/23/2015,CHEV,4D,,GRY,E402752,IL,10300 S. Doty,(773) 568-8495,2766597
06/23/2015,CHEV,4D,,SIL,S896570,IL,701 N. Sacramento,(773) 265-7605,6820703
